#options: 1920x1080 fps=25/1 timebase=1/25 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=6 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=3450 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:1204 out:1204 type:P dur:2 cpbdur:2 q:27.41 aq:18.26 tex:134111 mv:31869 misc:7164 imb:1305 pmb:4458 smb:2397 d:s ref:0 ;
in:1205 out:1205 type:P dur:2 cpbdur:2 q:27.41 aq:17.68 tex:92172 mv:24142 misc:7966 imb:1023 pmb:3433 smb:3704 d:s ref:0 ;
in:1206 out:1206 type:P dur:2 cpbdur:2 q:27.41 aq:17.95 tex:73747 mv:21928 misc:7501 imb:733 pmb:3000 smb:4427 d:s ref:0 ;
in:1207 out:1207 type:P dur:2 cpbdur:2 q:27.40 aq:18.11 tex:94881 mv:22356 misc:7595 imb:780 pmb:3146 smb:4234 d:s ref:0 ;
in:1208 out:1208 type:P dur:2 cpbdur:2 q:27.40 aq:17.99 tex:120697 mv:31584 misc:7383 imb:1372 pmb:4216 smb:2572 d:s ref:0 ;
in:1209 out:1209 type:P dur:2 cpbdur:2 q:27.41 aq:17.74 tex:97190 mv:27773 misc:7661 imb:1159 pmb:4056 smb:2945 d:s ref:0 ;
in:1210 out:1210 type:P dur:2 cpbdur:2 q:27.41 aq:17.45 tex:81916 mv:24510 misc:7934 imb:1024 pmb:3622 smb:3514 d:s ref:0 ;
in:1211 out:1211 type:P dur:2 cpbdur:2 q:27.41 aq:18.12 tex:85264 mv:19985 misc:7671 imb:614 pmb:3376 smb:4170 d:s ref:0 ;
in:1212 out:1212 type:P dur:2 cpbdur:2 q:27.40 aq:18.27 tex:125509 mv:27243 misc:7496 imb:1131 pmb:4379 smb:2650 d:s ref:0 ;
in:1213 out:1213 type:P dur:2 cpbdur:2 q:27.40 aq:17.91 tex:86762 mv:23035 misc:8083 imb:1113 pmb:3579 smb:3468 d:s ref:0 ;
in:1214 out:1214 type:P dur:2 cpbdur:2 q:27.40 aq:18.03 tex:89241 mv:22532 misc:7907 imb:898 pmb:3678 smb:3584 d:s ref:0 ;
in:1215 out:1215 type:P dur:2 cpbdur:2 q:27.39 aq:18.12 tex:82027 mv:20436 misc:8001 imb:790 pmb:3425 smb:3945 d:s ref:0 ;
in:1216 out:1216 type:P dur:2 cpbdur:2 q:27.39 aq:18.49 tex:128594 mv:29147 misc:7003 imb:1314 pmb:4586 smb:2260 d:s ref:0 ;
in:1217 out:1217 type:P dur:2 cpbdur:2 q:27.39 aq:17.96 tex:94293 mv:26728 misc:7707 imb:1342 pmb:3897 smb:2921 d:s ref:0 ;
in:1218 out:1218 type:P dur:2 cpbdur:2 q:27.39 aq:18.12 tex:85284 mv:23176 misc:7972 imb:1048 pmb:3607 smb:3505 d:s ref:0 ;
in:1219 out:1219 type:P dur:2 cpbdur:2 q:27.39 aq:18.24 tex:83477 mv:23680 misc:7899 imb:963 pmb:3571 smb:3626 d:s ref:0 ;
in:1220 out:1220 type:P dur:2 cpbdur:2 q:27.38 aq:18.42 tex:125141 mv:27955 misc:7176 imb:1282 pmb:4501 smb:2377 d:s ref:0 ;
in:1221 out:1221 type:P dur:2 cpbdur:2 q:27.39 aq:18.16 tex:87277 mv:23757 misc:8094 imb:1232 pmb:3549 smb:3379 d:s ref:0 ;
in:1222 out:1222 type:P dur:2 cpbdur:2 q:27.39 aq:18.22 tex:76839 mv:20278 misc:8003 imb:965 pmb:3294 smb:3901 d:s ref:0 ;
in:1223 out:1223 type:P dur:2 cpbdur:2 q:27.38 aq:18.57 tex:88599 mv:21275 misc:8030 imb:944 pmb:3486 smb:3730 d:s ref:0 ;
in:1224 out:1224 type:P dur:2 cpbdur:2 q:27.37 aq:18.90 tex:120656 mv:28696 misc:7056 imb:1334 pmb:4543 smb:2283 d:s ref:0 ;
in:1225 out:1225 type:P dur:2 cpbdur:2 q:27.37 aq:19.00 tex:115694 mv:28557 misc:7509 imb:1364 pmb:4118 smb:2678 d:s ref:0 ;
in:1226 out:1226 type:P dur:2 cpbdur:2 q:27.37 aq:18.37 tex:97412 mv:28630 misc:7670 imb:1606 pmb:3708 smb:2846 d:s ref:0 ;
in:1227 out:1227 type:P dur:2 cpbdur:2 q:27.36 aq:17.79 tex:234102 mv:46272 misc:6410 imb:1994 pmb:3862 smb:2304 d:s ref:0 ;
in:1228 out:1228 type:P dur:2 cpbdur:2 q:27.39 aq:17.71 tex:114229 mv:23117 misc:7798 imb:1103 pmb:3803 smb:3254 d:s ref:0 ;
in:1229 out:1229 type:P dur:2 cpbdur:2 q:27.39 aq:18.05 tex:110059 mv:22400 misc:7925 imb:1228 pmb:3564 smb:3368 d:s ref:0 ;
in:1230 out:1230 type:P dur:2 cpbdur:2 q:27.39 aq:17.71 tex:57664 mv:15366 misc:7978 imb:713 pmb:2603 smb:4844 d:s ref:0 ;
in:1231 out:1231 type:P dur:2 cpbdur:2 q:27.38 aq:18.07 tex:65870 mv:15884 misc:7846 imb:619 pmb:2829 smb:4712 d:s ref:0 ;
in:1232 out:1232 type:P dur:2 cpbdur:2 q:27.37 aq:18.03 tex:87202 mv:21076 misc:8042 imb:822 pmb:3646 smb:3692 d:s ref:0 ;
in:1233 out:1233 type:P dur:2 cpbdur:2 q:27.37 aq:18.33 tex:104445 mv:27940 misc:7735 imb:1205 pmb:4019 smb:2936 d:s ref:0 ;
in:1234 out:1234 type:P dur:2 cpbdur:2 q:27.37 aq:17.97 tex:101663 mv:28324 misc:7621 imb:1293 pmb:4069 smb:2798 d:s ref:0 ;
in:1235 out:1235 type:P dur:2 cpbdur:2 q:27.37 aq:17.89 tex:80076 mv:21899 misc:8177 imb:1034 pmb:3559 smb:3567 d:s ref:0 ;
in:1236 out:1236 type:P dur:2 cpbdur:2 q:27.37 aq:18.21 tex:63710 mv:16580 misc:7998 imb:712 pmb:2807 smb:4641 d:s ref:0 ;
in:1237 out:1237 type:P dur:2 cpbdur:2 q:27.36 aq:18.50 tex:135832 mv:29530 misc:7102 imb:1131 pmb:4675 smb:2354 d:s ref:0 ;
in:1238 out:1238 type:P dur:2 cpbdur:2 q:27.37 aq:18.05 tex:83391 mv:24537 misc:8048 imb:1178 pmb:3507 smb:3475 d:s ref:0 ;
in:1239 out:1239 type:P dur:2 cpbdur:2 q:27.37 aq:18.29 tex:98785 mv:25543 misc:7760 imb:1109 pmb:3482 smb:3569 d:s ref:0 ;
in:1240 out:1240 type:P dur:2 cpbdur:2 q:27.36 aq:18.37 tex:102770 mv:25263 misc:7615 imb:969 pmb:3316 smb:3875 d:s ref:0 ;
in:1241 out:1241 type:P dur:2 cpbdur:2 q:27.36 aq:18.75 tex:141911 mv:32025 misc:6992 imb:1361 pmb:4475 smb:2324 d:s ref:0 ;
in:1242 out:1242 type:P dur:2 cpbdur:2 q:27.37 aq:18.17 tex:96434 mv:28236 misc:7778 imb:1201 pmb:3839 smb:3120 d:s ref:0 ;
in:1243 out:1243 type:P dur:2 cpbdur:2 q:27.37 aq:18.42 tex:93656 mv:27104 misc:7488 imb:978 pmb:3543 smb:3639 d:s ref:0 ;
in:1244 out:1244 type:P dur:2 cpbdur:2 q:27.38 aq:18.45 tex:89164 mv:24542 misc:7502 imb:912 pmb:3336 smb:3912 d:s ref:0 ;
in:1245 out:1245 type:P dur:2 cpbdur:2 q:27.38 aq:18.84 tex:128864 mv:32564 misc:7044 imb:1359 pmb:4493 smb:2308 d:s ref:0 ;
in:1246 out:1246 type:P dur:2 cpbdur:2 q:27.38 aq:18.44 tex:88609 mv:25902 misc:7929 imb:1191 pmb:3611 smb:3358 d:s ref:0 ;
in:1247 out:1247 type:P dur:2 cpbdur:2 q:27.38 aq:18.83 tex:69276 mv:21313 misc:7787 imb:807 pmb:3042 smb:4311 d:s ref:0 ;
in:1248 out:1248 type:P dur:2 cpbdur:2 q:27.38 aq:19.07 tex:64997 mv:21453 misc:7686 imb:801 pmb:2837 smb:4522 d:s ref:0 ;
in:1249 out:1249 type:P dur:2 cpbdur:2 q:27.37 aq:21.01 tex:57037 mv:23632 misc:7899 imb:1278 pmb:2654 smb:4228 d:s ref:0 ;
in:1250 out:1250 type:I dur:2 cpbdur:2 q:24.47 aq:16.25 tex:793871 mv:175283 misc:574 imb:8160 pmb:0 smb:0 d:s ref:;
in:1251 out:1251 type:P dur:2 cpbdur:2 q:27.51 aq:18.30 tex:75692 mv:23989 misc:8023 imb:1352 pmb:2990 smb:3818 d:s ref:0 ;
in:1252 out:1252 type:P dur:2 cpbdur:2 q:27.50 aq:18.17 tex:66624 mv:20928 misc:7776 imb:926 pmb:2679 smb:4555 d:s ref:0 ;
in:1253 out:1253 type:P dur:2 cpbdur:2 q:27.49 aq:18.24 tex:90030 mv:23775 misc:7611 imb:892 pmb:3383 smb:3885 d:s ref:0 ;
in:1254 out:1254 type:P dur:2 cpbdur:2 q:27.48 aq:18.34 tex:115891 mv:30911 misc:7558 imb:1284 pmb:4084 smb:2792 d:s ref:0 ;
in:1255 out:1255 type:P dur:2 cpbdur:2 q:27.48 aq:17.96 tex:77084 mv:23532 misc:8064 imb:982 pmb:3234 smb:3944 d:s ref:0 ;
in:1256 out:1256 type:P dur:2 cpbdur:2 q:27.48 aq:18.32 tex:79037 mv:21449 misc:7618 imb:684 pmb:3151 smb:4325 d:s ref:0 ;
in:1257 out:1257 type:P dur:2 cpbdur:2 q:27.48 aq:18.26 tex:72490 mv:21410 misc:7420 imb:676 pmb:3038 smb:4446 d:s ref:0 ;
in:1258 out:1258 type:P dur:2 cpbdur:2 q:27.47 aq:18.24 tex:116987 mv:32246 misc:7239 imb:1313 pmb:4242 smb:2605 d:s ref:0 ;
in:1259 out:1259 type:P dur:2 cpbdur:2 q:27.48 aq:18.06 tex:101755 mv:31407 misc:7518 imb:1346 pmb:3950 smb:2864 d:s ref:0 ;
in:1260 out:1260 type:P dur:2 cpbdur:2 q:27.48 aq:17.89 tex:93656 mv:28088 misc:7576 imb:1135 pmb:3718 smb:3307 d:s ref:0 ;
in:1261 out:1261 type:P dur:2 cpbdur:2 q:27.48 aq:18.07 tex:92392 mv:25472 misc:7392 imb:847 pmb:3406 smb:3907 d:s ref:0 ;
in:1262 out:1262 type:P dur:2 cpbdur:2 q:27.47 aq:18.49 tex:126556 mv:30623 misc:7365 imb:1199 pmb:4425 smb:2536 d:s ref:0 ;
in:1263 out:1263 type:P dur:2 cpbdur:2 q:27.48 aq:17.94 tex:99616 mv:28289 misc:7591 imb:1319 pmb:3765 smb:3076 d:s ref:0 ;
in:1264 out:1264 type:P dur:2 cpbdur:2 q:27.48 aq:18.16 tex:84243 mv:24918 misc:7607 imb:920 pmb:3367 smb:3873 d:s ref:0 ;
in:1265 out:1265 type:P dur:2 cpbdur:2 q:27.47 aq:18.13 tex:96001 mv:25944 misc:7351 imb:909 pmb:3420 smb:3831 d:s ref:0 ;
in:1266 out:1266 type:P dur:2 cpbdur:2 q:27.46 aq:18.52 tex:134538 mv:32246 misc:7176 imb:1284 pmb:4340 smb:2536 d:s ref:0 ;
in:1267 out:1267 type:P dur:2 cpbdur:2 q:27.46 aq:17.95 tex:90865 mv:26109 misc:7890 imb:1172 pmb:3628 smb:3360 d:s ref:0 ;
in:1268 out:1268 type:P dur:2 cpbdur:2 q:27.48 aq:18.13 tex:85548 mv:25235 misc:7721 imb:939 pmb:3329 smb:3892 d:s ref:0 ;
in:1269 out:1269 type:P dur:2 cpbdur:2 q:27.48 aq:18.16 tex:90663 mv:26933 misc:7452 imb:924 pmb:3354 smb:3882 d:s ref:0 ;
in:1270 out:1270 type:P dur:2 cpbdur:2 q:27.47 aq:18.41 tex:152674 mv:36418 misc:6404 imb:1553 pmb:4659 smb:1948 d:s ref:0 ;
in:1271 out:1271 type:P dur:2 cpbdur:2 q:27.48 aq:17.98 tex:100532 mv:30037 misc:7591 imb:1312 pmb:3819 smb:3029 d:s ref:0 ;
in:1272 out:1272 type:P dur:2 cpbdur:2 q:27.48 aq:18.18 tex:82527 mv:25417 misc:7696 imb:926 pmb:3306 smb:3928 d:s ref:0 ;
in:1273 out:1273 type:P dur:2 cpbdur:2 q:27.47 aq:18.20 tex:81140 mv:23942 misc:7638 imb:867 pmb:3270 smb:4023 d:s ref:0 ;
in:1274 out:1274 type:P dur:2 cpbdur:2 q:27.46 aq:18.67 tex:117617 mv:29596 misc:7355 imb:1331 pmb:4194 smb:2635 d:s ref:0 ;
in:1275 out:1275 type:P dur:2 cpbdur:2 q:27.46 aq:18.65 tex:137563 mv:35299 misc:6618 imb:1705 pmb:4410 smb:2045 d:s ref:0 ;
in:1276 out:1276 type:P dur:2 cpbdur:2 q:27.46 aq:18.24 tex:82470 mv:27232 misc:7898 imb:1226 pmb:3369 smb:3565 d:s ref:0 ;
in:1277 out:1277 type:P dur:2 cpbdur:2 q:27.46 aq:18.04 tex:95895 mv:29513 misc:7648 imb:1220 pmb:3669 smb:3271 d:s ref:0 ;
in:1278 out:1278 type:P dur:2 cpbdur:2 q:27.45 aq:18.21 tex:79081 mv:26962 misc:7301 imb:840 pmb:3234 smb:4086 d:s ref:0 ;
in:1279 out:1279 type:P dur:2 cpbdur:2 q:27.45 aq:18.46 tex:144982 mv:39185 misc:6889 imb:1255 pmb:4316 smb:2589 d:s ref:0 ;
in:1280 out:1280 type:P dur:2 cpbdur:2 q:27.46 aq:18.00 tex:109181 mv:30868 misc:7535 imb:1032 pmb:3944 smb:3184 d:s ref:0 ;
in:1281 out:1281 type:P dur:2 cpbdur:2 q:27.47 aq:18.65 tex:81320 mv:23156 misc:7076 imb:602 pmb:3052 smb:4506 d:s ref:0 ;
in:1282 out:1282 type:P dur:2 cpbdur:2 q:27.46 aq:18.63 tex:95822 mv:24846 misc:7716 imb:702 pmb:3534 smb:3924 d:s ref:0 ;
in:1283 out:1283 type:P dur:2 cpbdur:2 q:27.46 aq:18.39 tex:131913 mv:35972 misc:6883 imb:1337 pmb:4575 smb:2248 d:s ref:0 ;
in:1284 out:1284 type:P dur:2 cpbdur:2 q:27.47 aq:18.11 tex:83520 mv:27248 misc:8000 imb:1011 pmb:3655 smb:3494 d:s ref:0 ;
in:1285 out:1285 type:P dur:2 cpbdur:2 q:27.46 aq:18.18 tex:79674 mv:28134 misc:7448 imb:954 pmb:3325 smb:3881 d:s ref:0 ;
in:1286 out:1286 type:P dur:2 cpbdur:2 q:27.46 aq:18.38 tex:77566 mv:25096 misc:7682 imb:781 pmb:3327 smb:4052 d:s ref:0 ;
in:1287 out:1287 type:P dur:2 cpbdur:2 q:27.46 aq:18.45 tex:141309 mv:36004 misc:6783 imb:1433 pmb:4545 smb:2182 d:s ref:0 ;
in:1288 out:1288 type:P dur:2 cpbdur:2 q:27.47 aq:18.05 tex:102276 mv:31006 misc:7518 imb:1225 pmb:3867 smb:3068 d:s ref:0 ;
in:1289 out:1289 type:P dur:2 cpbdur:2 q:27.47 aq:18.37 tex:86274 mv:27374 misc:7424 imb:892 pmb:3382 smb:3886 d:s ref:0 ;
in:1290 out:1290 type:P dur:2 cpbdur:2 q:27.47 aq:18.42 tex:86430 mv:27540 misc:7382 imb:887 pmb:3431 smb:3842 d:s ref:0 ;
in:1291 out:1291 type:P dur:2 cpbdur:2 q:27.46 aq:18.50 tex:129189 mv:34755 misc:7000 imb:1397 pmb:4451 smb:2312 d:s ref:0 ;
in:1292 out:1292 type:P dur:2 cpbdur:2 q:27.47 aq:18.18 tex:88277 mv:28649 misc:7858 imb:1240 pmb:3680 smb:3240 d:s ref:0 ;
in:1293 out:1293 type:P dur:2 cpbdur:2 q:27.47 aq:18.25 tex:83045 mv:28558 misc:7637 imb:1074 pmb:3385 smb:3701 d:s ref:0 ;
in:1294 out:1294 type:P dur:2 cpbdur:2 q:27.47 aq:18.31 tex:88159 mv:28665 misc:7536 imb:1053 pmb:3359 smb:3748 d:s ref:0 ;
in:1295 out:1295 type:P dur:2 cpbdur:2 q:27.47 aq:18.57 tex:132579 mv:35092 misc:7161 imb:1441 pmb:4302 smb:2417 d:s ref:0 ;
in:1296 out:1296 type:P dur:2 cpbdur:2 q:27.47 aq:18.05 tex:98324 mv:32036 misc:7616 imb:1295 pmb:3806 smb:3059 d:s ref:0 ;
in:1297 out:1297 type:P dur:2 cpbdur:2 q:27.47 aq:18.35 tex:82110 mv:26948 misc:7654 imb:996 pmb:3333 smb:3831 d:s ref:0 ;
in:1298 out:1298 type:P dur:2 cpbdur:2 q:27.46 aq:18.37 tex:76425 mv:25669 misc:7714 imb:917 pmb:3167 smb:4076 d:s ref:0 ;
in:1299 out:1299 type:P dur:2 cpbdur:2 q:27.46 aq:18.74 tex:145477 mv:35832 misc:6803 imb:1499 pmb:4347 smb:2314 d:s ref:0 ;
in:1300 out:1300 type:P dur:2 cpbdur:2 q:27.46 aq:18.76 tex:171979 mv:42006 misc:6303 imb:1729 pmb:4480 smb:1951 d:s ref:0 ;
in:1301 out:1301 type:P dur:2 cpbdur:2 q:27.48 aq:18.61 tex:133897 mv:36921 misc:7054 imb:1331 pmb:4099 smb:2730 d:s ref:0 ;
in:1302 out:1302 type:P dur:2 cpbdur:2 q:27.48 aq:18.23 tex:102154 mv:29159 misc:7759 imb:1120 pmb:3548 smb:3492 d:s ref:0 ;
in:1303 out:1303 type:P dur:2 cpbdur:2 q:27.48 aq:18.07 tex:119368 mv:32125 misc:7363 imb:1051 pmb:4084 smb:3025 d:s ref:0 ;
in:1304 out:1304 type:P dur:2 cpbdur:2 q:27.48 aq:18.43 tex:137808 mv:33394 misc:7166 imb:1154 pmb:4399 smb:2607 d:s ref:0 ;
in:1305 out:1305 type:P dur:2 cpbdur:2 q:27.49 aq:18.18 tex:110817 mv:29411 misc:7692 imb:947 pmb:3882 smb:3331 d:s ref:0 ;
in:1306 out:1306 type:P dur:2 cpbdur:2 q:27.49 aq:18.57 tex:84084 mv:21817 misc:6979 imb:527 pmb:2948 smb:4685 d:s ref:0 ;
in:1307 out:1307 type:P dur:2 cpbdur:2 q:27.49 aq:18.25 tex:85646 mv:22554 misc:7504 imb:661 pmb:3177 smb:4322 d:s ref:0 ;
in:1308 out:1308 type:P dur:2 cpbdur:2 q:27.48 aq:18.14 tex:122789 mv:31359 misc:7460 imb:1290 pmb:4195 smb:2675 d:s ref:0 ;
in:1309 out:1309 type:P dur:2 cpbdur:2 q:27.49 aq:17.89 tex:93257 mv:26919 misc:8024 imb:984 pmb:3724 smb:3452 d:s ref:0 ;
in:1310 out:1310 type:P dur:2 cpbdur:2 q:27.49 aq:18.28 tex:77077 mv:22673 misc:7738 imb:744 pmb:3112 smb:4304 d:s ref:0 ;
in:1311 out:1311 type:P dur:2 cpbdur:2 q:27.48 aq:18.35 tex:83195 mv:23050 misc:7563 imb:702 pmb:3343 smb:4115 d:s ref:0 ;
in:1312 out:1312 type:P dur:2 cpbdur:2 q:27.48 aq:18.60 tex:147427 mv:35385 misc:6788 imb:1305 pmb:4608 smb:2247 d:s ref:0 ;
in:1313 out:1313 type:P dur:2 cpbdur:2 q:27.49 aq:18.20 tex:113422 mv:28148 misc:7774 imb:1093 pmb:3866 smb:3201 d:s ref:0 ;
in:1314 out:1314 type:P dur:2 cpbdur:2 q:27.49 aq:18.23 tex:95921 mv:26427 misc:7684 imb:880 pmb:3601 smb:3679 d:s ref:0 ;
in:1315 out:1315 type:P dur:2 cpbdur:2 q:27.49 aq:18.47 tex:89696 mv:25092 misc:7796 imb:853 pmb:3572 smb:3735 d:s ref:0 ;
in:1316 out:1316 type:P dur:2 cpbdur:2 q:27.49 aq:18.67 tex:134680 mv:31721 misc:7135 imb:1285 pmb:4507 smb:2368 d:s ref:0 ;
in:1317 out:1317 type:P dur:2 cpbdur:2 q:27.50 aq:18.14 tex:99343 mv:29298 misc:7807 imb:1293 pmb:3897 smb:2970 d:s ref:0 ;
in:1318 out:1318 type:P dur:2 cpbdur:2 q:27.50 aq:18.28 tex:97490 mv:28830 misc:7704 imb:1151 pmb:3916 smb:3093 d:s ref:0 ;
in:1319 out:1319 type:P dur:2 cpbdur:2 q:27.50 aq:18.19 tex:92044 mv:27371 misc:7801 imb:1055 pmb:3785 smb:3320 d:s ref:0 ;
in:1320 out:1320 type:P dur:2 cpbdur:2 q:27.50 aq:18.38 tex:132896 mv:32269 misc:6859 imb:1380 pmb:4585 smb:2195 d:s ref:0 ;
in:1321 out:1321 type:P dur:2 cpbdur:2 q:27.50 aq:18.00 tex:92270 mv:25632 misc:7858 imb:1214 pmb:3748 smb:3198 d:s ref:0 ;
in:1322 out:1322 type:P dur:2 cpbdur:2 q:27.51 aq:18.23 tex:75119 mv:20442 misc:8079 imb:833 pmb:3222 smb:4105 d:s ref:0 ;
in:1323 out:1323 type:P dur:2 cpbdur:2 q:27.50 aq:18.31 tex:94970 mv:22888 misc:7974 imb:898 pmb:3652 smb:3610 d:s ref:0 ;
in:1324 out:1324 type:P dur:2 cpbdur:2 q:27.50 aq:18.54 tex:122487 mv:28426 misc:7487 imb:1257 pmb:4268 smb:2635 d:s ref:0 ;
in:1325 out:1325 type:P dur:2 cpbdur:2 q:27.50 aq:18.75 tex:137989 mv:31846 misc:7077 imb:1307 pmb:4397 smb:2456 d:s ref:0 ;
in:1326 out:1326 type:P dur:2 cpbdur:2 q:27.51 aq:18.26 tex:91063 mv:27817 misc:7872 imb:1212 pmb:3520 smb:3428 d:s ref:0 ;
in:1327 out:1327 type:P dur:2 cpbdur:2 q:27.51 aq:17.77 tex:103464 mv:30574 misc:7586 imb:1384 pmb:3949 smb:2827 d:s ref:0 ;
in:1328 out:1328 type:P dur:2 cpbdur:2 q:27.50 aq:18.07 tex:86843 mv:23160 misc:7773 imb:824 pmb:3392 smb:3944 d:s ref:0 ;
in:1329 out:1329 type:P dur:2 cpbdur:2 q:27.50 aq:18.28 tex:133738 mv:29941 misc:7193 imb:1205 pmb:4395 smb:2560 d:s ref:0 ;
in:1330 out:1330 type:P dur:2 cpbdur:2 q:27.51 aq:17.80 tex:86342 mv:24196 misc:7886 imb:990 pmb:3323 smb:3847 d:s ref:0 ;
in:1331 out:1331 type:P dur:2 cpbdur:2 q:27.50 aq:18.13 tex:89761 mv:21954 misc:7725 imb:667 pmb:3239 smb:4254 d:s ref:0 ;
in:1332 out:1332 type:P dur:2 cpbdur:2 q:27.50 aq:18.24 tex:89781 mv:21547 misc:7432 imb:712 pmb:3175 smb:4273 d:s ref:0 ;
in:1333 out:1333 type:P dur:2 cpbdur:2 q:27.50 aq:18.29 tex:122407 mv:28947 misc:7470 imb:1196 pmb:4288 smb:2676 d:s ref:0 ;
in:1334 out:1334 type:P dur:2 cpbdur:2 q:27.50 aq:17.89 tex:88353 mv:23684 misc:8107 imb:1065 pmb:3598 smb:3497 d:s ref:0 ;
in:1335 out:1335 type:P dur:2 cpbdur:2 q:27.50 aq:18.09 tex:88407 mv:21916 misc:7845 imb:884 pmb:3397 smb:3879 d:s ref:0 ;
in:1336 out:1336 type:P dur:2 cpbdur:2 q:27.50 aq:18.13 tex:99882 mv:22229 misc:7729 imb:771 pmb:3670 smb:3719 d:s ref:0 ;
in:1337 out:1337 type:P dur:2 cpbdur:2 q:27.50 aq:18.31 tex:122487 mv:25773 misc:7692 imb:1143 pmb:4115 smb:2902 d:s ref:0 ;
in:1338 out:1338 type:P dur:2 cpbdur:2 q:27.50 aq:17.99 tex:89641 mv:23468 misc:7987 imb:1140 pmb:3681 smb:3339 d:s ref:0 ;
in:1339 out:1339 type:P dur:2 cpbdur:2 q:27.50 aq:18.25 tex:94606 mv:22950 misc:8004 imb:942 pmb:3660 smb:3558 d:s ref:0 ;
in:1340 out:1340 type:P dur:2 cpbdur:2 q:27.50 aq:18.16 tex:91844 mv:22311 misc:7877 imb:1000 pmb:3415 smb:3745 d:s ref:0 ;
in:1341 out:1341 type:P dur:2 cpbdur:2 q:27.49 aq:18.51 tex:128199 mv:29473 misc:6976 imb:1387 pmb:4497 smb:2276 d:s ref:0 ;
in:1342 out:1342 type:P dur:2 cpbdur:2 q:27.49 aq:18.04 tex:102671 mv:27564 misc:7493 imb:1428 pmb:3957 smb:2775 d:s ref:0 ;
in:1343 out:1343 type:P dur:2 cpbdur:2 q:27.49 aq:18.05 tex:83873 mv:23970 misc:8093 imb:1205 pmb:3481 smb:3474 d:s ref:0 ;
in:1344 out:1344 type:P dur:2 cpbdur:2 q:27.49 aq:18.18 tex:88399 mv:23159 misc:8066 imb:1072 pmb:3532 smb:3556 d:s ref:0 ;
in:1345 out:1345 type:P dur:2 cpbdur:2 q:27.49 aq:18.39 tex:127563 mv:29429 misc:7176 imb:1376 pmb:4430 smb:2354 d:s ref:0 ;
in:1346 out:1346 type:P dur:2 cpbdur:2 q:27.49 aq:17.92 tex:88147 mv:24111 misc:7982 imb:1240 pmb:3710 smb:3210 d:s ref:0 ;
in:1347 out:1347 type:P dur:2 cpbdur:2 q:27.49 aq:18.19 tex:87926 mv:23900 misc:7814 imb:987 pmb:3633 smb:3540 d:s ref:0 ;
in:1348 out:1348 type:P dur:2 cpbdur:2 q:27.48 aq:18.35 tex:84803 mv:22673 misc:7788 imb:858 pmb:3481 smb:3821 d:s ref:0 ;
in:1349 out:1349 type:P dur:2 cpbdur:2 q:27.48 aq:18.68 tex:150504 mv:32985 misc:6783 imb:1428 pmb:4573 smb:2159 d:s ref:0 ;
in:1350 out:1350 type:P dur:2 cpbdur:2 q:27.48 aq:18.63 tex:154261 mv:33772 misc:6871 imb:1494 pmb:4348 smb:2318 d:s ref:0 ;
in:1351 out:1351 type:P dur:2 cpbdur:2 q:27.49 aq:18.12 tex:118645 mv:30609 misc:7522 imb:1353 pmb:3908 smb:2899 d:s ref:0 ;
in:1352 out:1352 type:P dur:2 cpbdur:2 q:27.49 aq:17.96 tex:92314 mv:26468 misc:7874 imb:1087 pmb:3608 smb:3465 d:s ref:0 ;
in:1353 out:1353 type:P dur:2 cpbdur:2 q:27.49 aq:17.93 tex:106306 mv:26999 misc:7679 imb:1208 pmb:3954 smb:2998 d:s ref:0 ;
in:1354 out:1354 type:P dur:2 cpbdur:2 q:27.48 aq:18.11 tex:140071 mv:30305 misc:7096 imb:1324 pmb:4485 smb:2351 d:s ref:0 ;
in:1355 out:1355 type:P dur:2 cpbdur:2 q:27.49 aq:17.71 tex:69808 mv:18447 misc:8161 imb:830 pmb:3084 smb:4246 d:s ref:0 ;
in:1356 out:1356 type:P dur:2 cpbdur:2 q:27.48 aq:18.12 tex:80953 mv:18740 misc:7915 imb:742 pmb:3098 smb:4320 d:s ref:0 ;
in:1357 out:1357 type:P dur:2 cpbdur:2 q:27.48 aq:18.22 tex:69442 mv:16788 misc:8034 imb:695 pmb:2952 smb:4513 d:s ref:0 ;
in:1358 out:1358 type:P dur:2 cpbdur:2 q:27.47 aq:18.19 tex:125543 mv:30862 misc:7331 imb:1344 pmb:4277 smb:2539 d:s ref:0 ;
in:1359 out:1359 type:P dur:2 cpbdur:2 q:27.48 aq:17.86 tex:106230 mv:28758 misc:7500 imb:1343 pmb:4052 smb:2765 d:s ref:0 ;
in:1360 out:1360 type:P dur:2 cpbdur:2 q:27.49 aq:17.76 tex:88441 mv:25494 misc:7889 imb:1085 pmb:3751 smb:3324 d:s ref:0 ;
